xmin,ymin,xmax,ymax,name,file,width,height,class,Xcent,Ycent,boxW,boxH
1512,1244,2157,1726,car,img_1901,4032,3024,,0.45498511904761907,0.49107142857142855,0.15997023809523808,0.1593915343915344
1738,1407,2129,1714,car,img_2018,4032,3024,,0.47953869047619047,0.5160383597883598,0.09697420634920635,0.10152116402116403
1630,1333,2098,1749,car,img_2290,4032,3024,,0.4623015873015873,0.5095899470899471,0.11607142857142858,0.13756613756613756
1592,1326,2116,1760,car,img_2590,4032,3024,,0.45982142857142855,0.5102513227513228,0.12996031746031747,0.14351851851851852
1689,1463,2173,1872,car,img_2600,4032,3024,,0.4789186507936508,0.5514219576719577,0.12003968253968254,0.13525132275132276
1538,1015,2368,1669,car,img_2266,4032,3024,,0.484375,0.4437830687830688,0.2058531746031746,0.21626984126984128
1657,1123,2310,1641,car,img_2721,4032,3024,,0.49193948412698413,0.45701058201058203,0.1619543650793651,0.1712962962962963
1535,1407,2084,1831,car,img_2928,4032,3024,,0.4487847222222222,0.5353835978835979,0.13616071428571427,0.1402116402116402
1598,1327,2163,1790,car,img_2748,4032,3024,,0.4663938492063492,0.5153769841269841,0.14012896825396826,0.1531084656084656
1682,1358,2068,1737,car,img_1939,4032,3024,,0.4650297619047619,0.511739417989418,0.09573412698412699,0.12533068783068782
1321,1096,2341,1986,car,img_2409,4032,3024,,0.4541170634920635,0.5095899470899471,0.25297619047619047,0.2943121693121693
1135,1038,2851,2393,car,img_1667,4032,3024,,0.49429563492063494,0.5672949735449735,0.4255952380952381,0.4480820105820106
1560,1259,2154,1765,car,img_2775,4032,3024,,0.46056547619047616,0.5,0.14732142857142858,0.16732804232804233
1553,1244,2257,1833,car,img_2549,4032,3024,,0.4724702380952381,0.5087632275132276,0.1746031746031746,0.19477513227513227
1297,1040,2612,2135,car,img_1634,4032,3024,,0.48474702380952384,0.5249669312169312,0.326140873015873,0.3621031746031746
1556,1206,2281,1866,car,img_1690,4032,3024,,0.4758184523809524,0.5079365079365079,0.17981150793650794,0.21825396825396826
1646,1317,2113,1693,car,img_1950,4032,3024,,0.4661458333333333,0.4976851851851852,0.1158234126984127,0.12433862433862433
1629,1584,2685,2369,car,img_1714,4032,3024,,0.5349702380952381,0.6536044973544973,0.2619047619047619,0.2595899470899471
1668,1183,2277,1711,car,img_1596,4032,3024,,0.48921130952380953,0.478505291005291,0.15104166666666666,0.1746031746031746
1728,1304,2138,1642,car,img_2911,4032,3024,,0.47941468253968256,0.4871031746031746,0.10168650793650794,0.11177248677248677
1409,919,2736,2030,car,img_2295,4032,3024,,0.5140128968253969,0.48759920634920634,0.3291170634920635,0.3673941798941799
1482,1164,2498,1997,car,img_2879,4032,3024,,0.4935515873015873,0.5226521164021164,0.251984126984127,0.27546296296296297
1025,655,3045,2193,car,img_1890,4032,3024,,0.5047123015873016,0.4708994708994709,0.5009920634920635,0.5085978835978836
1098,790,2773,2222,car,img_2411,4032,3024,,0.4800347222222222,0.498015873015873,0.4154265873015873,0.47354497354497355
1534,1315,2226,1847,car,img_1865,4032,3024,,0.4662698412698413,0.5228174603174603,0.17162698412698413,0.17592592592592593
1657,1091,2170,1504,car,img_2313,4032,3024,,0.474578373015873,0.4290674603174603,0.12723214285714285,0.13657407407407407
1392,1197,2240,1853,car,img_2538,4032,3024,,0.4503968253968254,0.5042989417989417,0.21031746031746032,0.21693121693121692
1476,1094,2283,1800,car,img_2533,4032,3024,,0.4661458333333333,0.478505291005291,0.20014880952380953,0.23346560846560846
1680,1299,2148,1716,car,img_2792,4032,3024,,0.47470238095238093,0.49851190476190477,0.11607142857142858,0.1378968253968254
1377,1189,2295,1877,car,img_2863,4032,3024,,0.45535714285714285,0.5069444444444444,0.22767857142857142,0.2275132275132275
